id,product_name,category,manufacturer,net_quantity,mrp,mfg_date,consumer_care,country_of_origin,compliance_status,violations,scanned_timestamp,ocr_confidence
LMC-02042,Standardized Tonned Milk 400 g,Dairy Products,"Ananya Consumer Goods Ltd, Plot 42, Sector 8, IMT Manesar, Gurugram, Haryana - 122050",400 gms,Rs. 733.00 (Incl. of all taxes),04/2026,Email: care@ananya.com | Ph: 1800-460-9620,India,NEEDS REVIEW,Rule 6(1)(c): Non-standard unit abbreviation used ('gms' / 'gm' instead of standard 'g'),2026-08-29 20:47:36,72%
LMC-02043,Ragi Millet Flour 2 kg,Atta & Flours,"Vedic Agro Industries Pvt Ltd, Gat No. 118, Urse, Talegaon MIDC, Pune, Maharashtra - 410506",2 kg,Rs. 398.00,02/2026,Not Declared,India,NON-COMPLIANT,Rule 6(1)(da): Missing 'Inclusive of all taxes' declaration with MRP; Rule 6(1)(e): Complete consumer care grievance contact details missing,2026-08-30 23:44:36,83%
LMC-02044,Green Tea Lemon Honey Bags 750 g,Tea & Coffee,"Ananya Consumer Goods Ltd, Plot 42, Sector 8, IMT Manesar, Gurugram, Haryana - 122050",750 g,Rs. 606.00 (Incl. of all taxes),05/2026,Email: care@ananya.com | Ph: 1800-769-4117,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-08-03 15:36:36,96%
LMC-02045,Almond Cashew Shortbread 50 g,Biscuits & Cookies,"Ananya Consumer Goods Ltd, Plot 42, Sector 8, IMT Manesar, Gurugram, Haryana - 122050",50 g,Rs. 603.00 (Incl. of all taxes),05/2026,Email: care@ananya.com | Ph: 1800-270-7859,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-09-03 06:19:36,93%
LMC-02046,Kasuri Methi 750 g,Spices & Condiments,"Surya Packaged Commodities LLP, Industrial Growth Centre, Mandideep, Bhopal, MP - 462046",750 g,Rs. 695.00 (Incl. of all taxes),02/2026,Email: care@surya.com | Ph: 1800-287-8659,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-07-05 12:39:36,94%
LMC-02047,Sharbati Whole Wheat Atta 1 kg,Atta & Flours,"Ananya Consumer Goods Ltd, Plot 42, Sector 8, IMT Manesar, Gurugram, Haryana - 122050",1 kg,Rs. 318.00 (Incl. of all taxes),07/2026,Email: care@ananya.com | Ph: 1800-204-3923,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-07-30 06:04:36,98%
LMC-02048,Digestive High Fibre Biscuits 500 g,Biscuits & Cookies,"Kaveri Spices & Naturals, 14/B, Spice Park, Puttady, Idukki, Kerala - 685551",500 gms,Rs. 874.00 (Incl. of all taxes),03/2026,Email: care@kaveri.com | Ph: 1800-116-5722,India,NEEDS REVIEW,Rule 6(1)(c): Non-standard unit abbreviation used ('gms' / 'gm' instead of standard 'g'); Rule 7: Font size / unit symbol ambiguous or truncated under OCR,2026-07-17 10:41:36,59%
LMC-02049,Digestive High Fibre Biscuits 50 g,Biscuits & Cookies,"Surya Packaged Commodities LLP, Industrial Growth Centre, Mandideep, Bhopal, MP - 462046",50 g,Rs. 231.00 (Incl. of all taxes),07/2026,Email: care@surya.com | Ph: 1800-706-1342,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-08-05 22:03:36,93%
LMC-02050,Roasted Almond Milk Bar 200 g,Chocolates & Confectionery,"Godavari Mills & Refineries, Sy. No. 340, Autonagar, Guntur, Andhra Pradesh - 522001",200 g,Rs. 151.00 (Incl. of all taxes),07/2026,Email: care@godavari.com | Ph: 1800-508-7476,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-08-17 19:59:36,88%
LMC-02051,Multigrain Fibre Atta 10 kg,Atta & Flours,"Vedic Agro Industries Pvt Ltd, Gat No. 118, Urse, Talegaon MIDC, Pune, Maharashtra - 410506",10 kg,Rs. 248.00,05/2026,Email: care@vedic.com | Ph: 1800-992-7575,India,NON-COMPLIANT,Rule 6(1)(da): Missing 'Inclusive of all taxes' declaration with MRP,2026-07-12 02:36:36,91%
LMC-02052,Maida Refined Wheat Flour 2 kg,Atta & Flours,"Navrang Agro Commodities Corp, GIDC Naroda, Ahmedabad, Gujarat - 382330",2 kg,Rs. 388.00 (Incl. of all taxes),07/2026,Email: care@navrang.com | Ph: 1800-371-1105,India,NEEDS REVIEW,Rule 7: Font size / unit symbol ambiguous or truncated under OCR,2026-07-27 11:32:36,64%
LMC-02053,Palak Paneer Ready Curry 250 g,Ready-to-Eat,"Pristine Foods & Agro Ltd, Phase 2, Peenya Industrial Area, Bengaluru, Karnataka - 560058",250 g,Rs. 118.00 (Incl. of all taxes),06/2026,Not Declared,India,NON-COMPLIANT,Rule 6(1)(e): Complete consumer care grievance contact details missing,2026-07-12 11:22:36,86%
LMC-02054,Blended Edible Vegetable Oil 500 ml,Edible Oils,"Kaveri Spices & Naturals, 14/B, Spice Park, Puttady, Idukki, Kerala - 685551",500 ml,Rs. 323.00 (Incl. of all taxes),06/2026,Email: care@kaveri.com | Ph: 1800-763-4859,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-07-09 15:39:36,95%
LMC-02055,Roasted Almond Milk Bar 100 g,Chocolates & Confectionery,"Surya Packaged Commodities LLP, Industrial Growth Centre, Mandideep, Bhopal, MP - 462046",100 g,Rs. 326.00 (Incl. of all taxes),Not Declared,Email: care@surya.com | Ph: 1800-132-9559,India,NON-COMPLIANT,Rule 6(1)(d): Month and year of manufacture/packing missing,2026-07-11 16:12:36,77%
LMC-02056,Ragi Millet Flour 5 kg,Atta & Flours,"Navrang Agro Commodities Corp, GIDC Naroda, Ahmedabad, Gujarat - 382330",5 kg,Rs. 578.00,05/2026,Email: care@navrang.com | Ph: 1800-128-3780,India,NON-COMPLIANT,Rule 6(1)(da): Maximum Retail Price (MRP) declaration absent; Rule 6(1)(da): Missing 'Inclusive of all taxes' declaration with MRP,2026-08-09 12:36:36,95%
LMC-02057,Chakki Fresh Pure Atta 5 kg,Atta & Flours,"Kaveri Spices & Naturals, 14/B, Spice Park, Puttady, Idukki, Kerala - 685551",5 kg,Rs. 370.00 (Incl. of all taxes),07/2026,Email: care@kaveri.com | Ph: 1800-871-6947,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-08-29 16:10:36,99%
LMC-02058,Sterilized Flavoured Milk 250 g,Dairy Products,"Ananya Consumer Goods Ltd, Plot 42, Sector 8, IMT Manesar, Gurugram, Haryana - 122050",250 g,Rs. 86.00 (Incl. of all taxes),05/2026,Email: care@ananya.com | Ph: 1800-937-7542,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-08-06 18:52:36,95%
LMC-02059,Spicy Aloo Bhujia 100 g,Snacks & Namkeen,"Ananya Consumer Goods Ltd, Plot 42, Sector 8, IMT Manesar, Gurugram, Haryana - 122050",100 g,Rs. 932.00 (Incl. of all taxes),03/2026,Email: care@ananya.com | Ph: 1800-656-4019,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-08-02 10:58:36,88%
LMC-02060,Whole Cumin Jeera Seeds 50 g,Spices & Condiments,"Godavari Mills & Refineries, Sy. No. 340, Autonagar, Guntur, Andhra Pradesh - 522001",50 g,Rs. 595.00 (Incl. of all taxes),01/2026,Email: care@godavari.com | Ph: 1800-991-4840,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-08-06 06:10:36,99%
LMC-02061,Palak Paneer Ready Curry 400 g,Ready-to-Eat,Not Declared,400 g,Rs. 270.00 (Incl. of all taxes),02/2026,Not Declared,India,NON-COMPLIANT,Rule 6(1)(a): Manufacturer/packer declaration entirely missing; Rule 6(1)(e): Complete consumer care grievance contact details missing,2026-07-19 21:44:36,86%
LMC-02062,Roasted Arabica Coffee Beans 400 g,Tea & Coffee,"Vedic Agro Industries Pvt Ltd, Gat No. 118, Urse, Talegaon MIDC, Pune, Maharashtra - 410506",400 g,Rs. 370.00 (Incl. of all taxes),05/2026,Not Declared,India,NON-COMPLIANT,Rule 6(1)(e): Complete consumer care grievance contact details missing,2026-08-20 07:25:36,90%
LMC-02063,Roasted Almond Milk Bar 50 g,Chocolates & Confectionery,"Himalayan Organic Ventures, SIDCUL Industrial Estate, Pantnagar, Uttarakhand - 263153",50 g,Rs. 580.00 (Incl. of all taxes),Not Declared,Not Declared,Imported (Origin: Sri Lanka),NON-COMPLIANT,Rule 6(1)(e): Complete consumer care grievance contact details missing; Rule 6(1)(d): Month and year of manufacture/packing missing,2026-08-20 21:56:36,83%
LMC-02064,Digestive High Fibre Biscuits 250 g,Biscuits & Cookies,"Surya Packaged Commodities LLP, Industrial Growth Centre, Mandideep, Bhopal, MP - 462046",250 g,Rs. 539.00 (Incl. of all taxes),03/2026,Email: care@surya.com | Ph: 1800-900-2230,India,NEEDS REVIEW,Rule 6(1)(c): Non-standard unit abbreviation used ('ML' / 'ltr' instead of 'ml' / 'L'),2026-08-31 01:35:36,77%
LMC-02065,Roasted Arabica Coffee Beans 750 g,Tea & Coffee,Not Declared,750 g,Rs. 816.00 (Incl. of all taxes),Not Declared,Email: care@godavari.com | Ph: 1800-764-9498,India,NON-COMPLIANT,Rule 6(1)(d): Month and year of manufacture/packing missing; Rule 6(1)(a): Manufacturer/packer declaration entirely missing,2026-08-13 10:30:36,91%
LMC-02066,Caramel Toffee Pouch 100 g,Chocolates & Confectionery,"Himalayan Organic Ventures, SIDCUL Industrial Estate, Pantnagar, Uttarakhand - 263153",100 g,Rs. 215.00 (Incl. of all taxes),07/2026,Email: care@himalayan.com | Ph: 1800-242-9931,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-07-23 04:12:36,96%
LMC-02067,Digestive High Fibre Biscuits 50 g,Biscuits & Cookies,"Godavari Mills & Refineries, Sy. No. 340, Autonagar, Guntur, Andhra Pradesh - 522001",50 g,Rs. 232.00 (Incl. of all taxes),04/2026,Helpline: 1800-475-8856 (Email missing),India,NEEDS REVIEW,Rule 6(1)(e): Missing consumer care email address,2026-08-23 08:48:36,77%
LMC-02068,Roasted Arabica Coffee Beans 750 g,Tea & Coffee,"Pristine Foods & Agro Ltd, Phase 2, Peenya Industrial Area, Bengaluru, Karnataka - 560058",750 g,Rs. 904.00 (Incl. of all taxes),Not Declared,Email: care@pristine.com | Ph: 1800-339-6425,India,NON-COMPLIANT,Rule 6(1)(d): Month and year of manufacture/packing missing,2026-08-29 05:21:36,91%
LMC-02069,Virgin Cold Pressed Coconut Oil 200 ml,Edible Oils,"Navrang Agro Commodities Corp, GIDC Naroda, Ahmedabad, Gujarat - 382330",200 ml,Rs. 85.00 (Incl. of all taxes),01/2026,Email: care@navrang.com | Ph: 1800-175-9688,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-07-12 01:06:36,89%
LMC-02070,Mint Peppermint Lozenges 100 g,Chocolates & Confectionery,"Godavari Mills & Refineries, Sy. No. 340, Autonagar, Guntur, Andhra Pradesh - 522001",100 g,Rs. 414.00 (Incl. of all taxes),05/2026,Email: care@godavari.com | Ph: 1800-450-7427,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-07-10 15:01:36,88%
LMC-02071,Tangy Tomato Nacho Chips 750 g,Snacks & Namkeen,"Vedic Agro Industries Pvt Ltd, Gat No. 118, Urse, Talegaon MIDC, Pune, Maharashtra - 410506",750 g,Rs. 705.00 (Incl. of all taxes),02/2026,Email: care@vedic.com | Ph: 1800-997-1627,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-07-30 10:26:36,96%
LMC-02072,Multigrain Fibre Atta 5 kg,Atta & Flours,"Pristine Foods & Agro Ltd, Phase 2, Peenya Industrial Area, Bengaluru, Karnataka - 560058",5 kg,Rs. 791.00 (Incl. of all taxes),06/2026,Email: care@pristine.com | Ph: 1800-355-1732,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-07-09 10:12:36,88%
LMC-02073,Gulab Jamun Instant Mix 500 g,Ready-to-Eat,"Kaveri Spices & Naturals, 14/B, Spice Park, Puttady, Idukki, Kerala - 685551",500 g,Rs. 144.00 (Incl. of all taxes),02/2026,Email: care@kaveri.com | Ph: 1800-416-4807,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-07-09 07:20:36,88%
LMC-02074,Spicy Aloo Bhujia 500 g,Snacks & Namkeen,"Kaveri Spices & Naturals, 14/B, Spice Park, Puttady, Idukki, Kerala - 685551",500 g,Rs. 787.00 (Incl. of all taxes),08/2026,Email: care@kaveri.com | Ph: 1800-918-6332,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-08-27 13:05:36,93%
LMC-02075,Choco Chip Delight Cookies 100 g,Biscuits & Cookies,"Pristine Foods & Agro Ltd, Phase 2, Peenya Industrial Area, Bengaluru, Karnataka - 560058",100 gms,Rs. 70.00 (Incl. of all taxes),08/2026,Email: care@pristine.com | Ph: 1800-903-8377,India,NEEDS REVIEW,Rule 6(1)(c): Non-standard unit abbreviation used ('gms' / 'gm' instead of standard 'g'),2026-07-12 09:33:36,82%
LMC-02076,Darjeeling Whole Leaf Black Tea 200 g,Tea & Coffee,Not Declared,Not Declared,Rs. 576.00 (Incl. of all taxes),02/2026,Email: care@godavari.com | Ph: 1800-432-3827,India,NON-COMPLIANT,Rule 6(1)(a): Manufacturer/packer declaration entirely missing; Rule 6(1)(c): Net quantity declaration absent,2026-08-27 17:13:36,96%
LMC-02077,Roasted Almond Milk Bar 500 g,Chocolates & Confectionery,"Kaveri Spices & Naturals, 14/B, Spice Park, Puttady, Idukki, Kerala - 685551",500 g,Rs. 627.00 (Incl. of all taxes),03/2026,Email: care@kaveri.com | Ph: 1800-857-6882,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-07-07 11:55:36,94%
LMC-02078,Pasteurized Cow Ghee 400 g,Dairy Products,"Ananya Consumer Goods Ltd, Plot 42, Sector 8, IMT Manesar, Gurugram, Haryana - 122050",400 g,Rs. 851.00 (Incl. of all taxes),07/2026,Email: care@ananya.com | Ph: 1800-856-2224,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-09-01 09:49:36,92%
LMC-02079,Instant Masala Noodles 100 g,Ready-to-Eat,"Kaveri Spices & Naturals, 14/B, Spice Park, Puttady, Idukki, Kerala - 685551",100 g,Rs. 25.00 (Incl. of all taxes),Not Declared,Email: care@kaveri.com | Ph: 1800-248-9419,India,NON-COMPLIANT,Rule 6(1)(d): Month and year of manufacture/packing missing,2026-08-15 19:46:36,86%
LMC-02080,Chakki Fresh Pure Atta 1 kg,Atta & Flours,"Himalayan Organic Ventures, SIDCUL Industrial Estate, Pantnagar, Uttarakhand - 263153",1 kg,Rs. 598.00 (Incl. of all taxes),05/2026,Email: care@himalayan.com | Ph: 1800-477-8245,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-07-10 12:10:36,98%
LMC-02081,Roasted Almond Milk Bar 50 g,Chocolates & Confectionery,"Pristine Foods & Agro Ltd, Phase 2, Peenya Industrial Area, Bengaluru, Karnataka - 560058",50 g,Rs. 473.00,Not Declared,Email: care@pristine.com | Ph: 1800-116-6661,India,NON-COMPLIANT,Rule 6(1)(d): Month and year of manufacture/packing missing; Rule 6(1)(da): Missing 'Inclusive of all taxes' declaration with MRP,2026-08-17 21:08:36,75%
LMC-02082,Virgin Cold Pressed Coconut Oil 5 L,Edible Oils,"Godavari Mills & Refineries, Sy. No. 340, Autonagar, Guntur, Andhra Pradesh - 522001",5 L,Rs. 542.00 (Incl. of all taxes),04/2026,Email: care@godavari.com | Ph: 1800-142-3285,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-07-24 00:09:36,96%
LMC-02083,Premium Assam CTC Tea 100 g,Tea & Coffee,"Ananya Consumer Goods Ltd, Plot 42, Sector 8, IMT Manesar, Gurugram, Haryana - 122050",Not Declared,Rs. 42.00 (Incl. of all taxes),04/2026,Email: care@ananya.com | Ph: 1800-969-1131,India,NON-COMPLIANT,Rule 6(1)(c): Net quantity declaration absent,2026-08-06 03:50:36,83%
LMC-02084,Organic Besan Gram Flour 5 kg,Atta & Flours,"Surya Packaged Commodities LLP, Industrial Growth Centre, Mandideep, Bhopal, MP - 462046",5 kg,Rs. 98.00 (Incl. of all taxes),06/2026,Email: care@surya.com | Ph: 1800-658-1327,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-07-20 03:31:36,98%
LMC-02085,Mixed Fruit Orchard Blend 2 L,Beverages & Juices,"Ananya Consumer Goods Ltd, Plot 42, Sector 8, IMT Manesar, Gurugram, Haryana - 122050",2 L,Rs. 912.00 (Incl. of all taxes),01/2026,Email: care@ananya.com | Ph: 1800-364-3319,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-08-15 11:16:36,89%
LMC-02086,Lemon Iced Tea Concentrate 250 ml,Beverages & Juices,"Pristine Foods & Agro Ltd, Phase 2, Peenya Industrial Area, Bengaluru, Karnataka - 560058",250 ml,Rs. 250.00 (Incl. of all taxes),03/2026,Email: care@pristine.com | Ph: 1800-399-8826,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-07-31 17:30:36,97%
LMC-02087,Instant Chicory Coffee Powder 50 g,Tea & Coffee,"Himalayan Organic Ventures, SIDCUL Industrial Estate, Pantnagar, Uttarakhand - 263153",50 g,Rs. 253.00 (Incl. of all taxes),08/2026,Email: care@himalayan.com | Ph: 1800-131-7420,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-07-11 05:42:36,94%
LMC-02088,Instant Chicory Coffee Powder 400 g,Tea & Coffee,"Ananya Consumer Goods Ltd, Plot 42, Sector 8, IMT Manesar, Gurugram, Haryana - 122050",400 g,Rs. 40.00 (Incl. of all taxes),01/2026,Email: care@ananya.com | Ph: 1800-240-6718,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-08-01 00:25:36,96%
LMC-02089,Blended Edible Vegetable Oil 1 L,Edible Oils,"Pristine Foods & Agro Ltd, Bengaluru",1 L,Rs. 713.00 (Incl. of all taxes),06/2026,Email: care@pristine.com | Ph: 1800-826-4507,India,NEEDS REVIEW,Rule 6(1)(a): Physical address of manufacturer incomplete (missing PIN code/city),2026-07-28 01:32:36,68%
LMC-02090,Digestive High Fibre Biscuits 400 g,Biscuits & Cookies,"Surya Packaged Commodities LLP, Industrial Growth Centre, Mandideep, Bhopal, MP - 462046",400 g,Not Declared,03/2026,Email: care@surya.com | Ph: 1800-721-2479,India,NON-COMPLIANT,Rule 6(1)(da): Maximum Retail Price (MRP) declaration absent,2026-08-07 02:03:36,84%
LMC-02091,Greek Style Plain Yogurt 750 g,Dairy Products,"Kaveri Spices & Naturals, 14/B, Spice Park, Puttady, Idukki, Kerala - 685551",750 g,Rs. 934.00 (Incl. of all taxes),05/2026,Email: care@kaveri.com | Ph: 1800-156-7998,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-07-30 05:22:36,89%
LMC-02092,Agmark Haldi Turmeric Powder 750 g,Spices & Condiments,"Himalayan Organic Ventures, SIDCUL Industrial Estate, Pantnagar, Uttarakhand - 263153",750 g,Rs. 799.00 (Incl. of all taxes),01/2026,Email: care@himalayan.com | Ph: 1800-270-5644,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-07-25 17:00:36,89%
LMC-02093,Roasted Salted Makhana 400 g,Snacks & Namkeen,"Surya Packaged Commodities LLP, Industrial Growth Centre, Mandideep, Bhopal, MP - 462046",400 g,Rs. 567.00 (Incl. of all taxes),05/2026,Email: care@surya.com | Ph: 1800-323-7117,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-07-24 03:41:36,96%
LMC-02094,Green Tea Lemon Honey Bags 100 g,Tea & Coffee,"Navrang Agro Commodities Corp, Ahmedabad",100 g,Rs. 534.00 (Incl. of all taxes),08/2026,Email: care@navrang.com | Ph: 1800-340-2220,India,NEEDS REVIEW,Rule 6(1)(a): Physical address of manufacturer incomplete (missing PIN code/city); Rule 6(1)(c): Non-standard unit abbreviation used ('ML' / 'ltr' instead of 'ml' / 'L'),2026-08-26 18:16:36,69%
LMC-02095,Premium Assam CTC Tea 200 g,Tea & Coffee,"Himalayan Organic Ventures, SIDCUL Industrial Estate, Pantnagar, Uttarakhand - 263153",200 g,Rs. 665.00 (Incl. of all taxes),06/2026,Email: care@himalayan.com | Ph: 1800-215-7710,India,NEEDS REVIEW,Rule 6(1)(c): Non-standard unit abbreviation used ('ML' / 'ltr' instead of 'ml' / 'L'),2026-09-03 02:18:36,83%
LMC-02096,Multigrain Fibre Atta 10 kg,Atta & Flours,"Kaveri Spices & Naturals, 14/B, Spice Park, Puttady, Idukki, Kerala - 685551",10 kg,Rs. 451.00 (Incl. of all taxes),07/2026,Email: care@kaveri.com | Ph: 1800-324-7739,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-09-02 10:41:36,95%
LMC-02097,Salted Crackers 750 g,Biscuits & Cookies,"Ananya Consumer Goods Ltd, Plot 42, Sector 8, IMT Manesar, Gurugram, Haryana - 122050",750 g,Not Declared,Not Declared,Email: care@ananya.com | Ph: 1800-492-5940,India,NON-COMPLIANT,Rule 6(1)(da): Maximum Retail Price (MRP) declaration absent; Rule 6(1)(d): Month and year of manufacture/packing missing,2026-08-11 12:29:36,82%
LMC-02098,Sharbati Whole Wheat Atta 5 kg,Atta & Flours,"Pristine Foods & Agro Ltd, Phase 2, Peenya Industrial Area, Bengaluru, Karnataka - 560058",5 kg,Rs. 511.00 (Incl. of all taxes),05/2026,Email: care@pristine.com | Ph: 1800-669-9521,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-08-26 02:34:36,99%
LMC-02099,Greek Style Plain Yogurt 400 g,Dairy Products,"Pristine Foods & Agro Ltd, Phase 2, Peenya Industrial Area, Bengaluru, Karnataka - 560058",400 g,Rs. 42.00 (Incl. of all taxes),08/2026,Email: care@pristine.com | Ph: 1800-658-9131,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-08-22 14:52:36,99%
LMC-02100,Crispy Butter Cookies 400 g,Biscuits & Cookies,"Pristine Foods & Agro Ltd, Bengaluru",400 g,Rs. 850.00 (Incl. of all taxes),06/2026,Email: care@pristine.com | Ph: 1800-319-7655,India,NEEDS REVIEW,Rule 6(1)(a): Physical address of manufacturer incomplete (missing PIN code/city),2026-07-19 18:21:36,76%
LMC-02101,100% Valencia Orange Juice 5 L,Beverages & Juices,"Navrang Agro Commodities Corp, Ahmedabad",5 L,Rs. 131.00 (Incl. of all taxes),06/2026,Email: care@navrang.com | Ph: 1800-214-7554,India,NEEDS REVIEW,Rule 7: Font size / unit symbol ambiguous or truncated under OCR; Rule 6(1)(a): Physical address of manufacturer incomplete (missing PIN code/city),2026-07-16 15:32:36,72%
LMC-02102,Coriander Dhania Powder 50 g,Spices & Condiments,"Surya Packaged Commodities LLP, Industrial Growth Centre, Mandideep, Bhopal, MP - 462046",Not Declared,Rs. 842.00,03/2026,Email: care@surya.com | Ph: 1800-758-3324,India,NON-COMPLIANT,Rule 6(1)(c): Net quantity declaration absent; Rule 6(1)(da): Missing 'Inclusive of all taxes' declaration with MRP,2026-08-17 17:22:36,90%
LMC-02103,Roasted Almond Milk Bar 200 g,Chocolates & Confectionery,"Navrang Agro Commodities Corp, GIDC Naroda, Ahmedabad, Gujarat - 382330",200 g,Rs. 822.00 (Incl. of all taxes),01/2026,Email: care@navrang.com | Ph: 1800-846-2829,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-07-07 04:37:36,91%
LMC-02104,Digestive High Fibre Biscuits 250 g,Biscuits & Cookies,"Godavari Mills & Refineries, Sy. No. 340, Autonagar, Guntur, Andhra Pradesh - 522001",250 g,Rs. 895.00 (Incl. of all taxes),01/2026,Email: care@godavari.com | Ph: 1800-843-6931,India,COMPLIANT,None (Fully Compliant with Rule 6),2026-07-15 09:36:36,97%
LMC-02105,Refined Sunflower Cooking Oil 2 L,Edible Oils,"Kaveri Spices & Naturals, 14/B, Spice Park, Puttady, Idukki, Kerala - 685551",2 L,Rs. 657.00 (Incl. of all taxes),03/2026,Email: care@kaveri.com | Ph: 1800-690-2845,India,NEEDS REVIEW,Rule 6(1)(c): Non-standard unit abbreviation used ('gms' / 'gm' instead of standard 'g'),2026-07-06 09:21:36,70%
